UNITID,SCFA1N,SCFA1P,SCFA11N,SCFA11P,SCFA12N,SCFA12P,SCFA13N,SCFA13P,SCFA14N,SCFA14P,SCFA2,SCFY1N,SCFY1P,SCFY2,ANYAIDN,ANYAIDP,FGRNT_N,FGRNT_P,FGRNT_A,SGRNT_N,SGRNT_P,SGRNT_A,IGRNT_N,IGRNT_P,IGRNT_A,LOAN_N,LOAN_P,LOAN_A,SCUGFFN,SCUGRAD,UAGRNTT,UPGRNTN,AGRNT_N,AGRNT_P,AGRNT_A,PGRNT_N,PGRNT_P,PGRNT_A,OFGRT_N,OFGRT_P,OFGRT_A,FLOAN_N,FLOAN_P,FLOAN_A,OLOAN_N,OLOAN_P,OLOAN_A,UAGRNTN,UAGRNTP,UAGRNTA,UPGRNTP,UPGRNTT,UPGRNTA,UFLOANN,UFLOANP,UFLOANT,UFLOANA,AGRNT_T,FGRNT_T,PGRNT_T,OFGRT_T,SGRNT_T,IGRNT_T,LOAN_T,FLOAN_T,OLOAN_T,AIDFSIN,AIDFSIP,SCUGDGSK,SCUGNDGS,SCFA2DG,SCFY2DG,SCFY2ND,UDGAGRNTN,UDGAGRNTP,UDGAGRNTT,UDGAGRNTA,UNDAGRNTN,UNDAGRNTP,UNDAGRNTT,UNDAGRNTA,UDGPGRNTP,UDGFLOANP
102049,918.0,25.0,,,,,,,,,3607.0,,,,916.0,100.0,102.0,11.0,5903.0,220.0,24.0,1866.0,904.0,98.0,19636.0,307.0,33.0,7815.0,918,3607,70598780.0,379,906.0,99.0,20711.0,102.0,11.0,4963.0,97.0,11.0,989.0,301.0,33.0,5282.0,43.0,5.0,18819.0,3500,97,20171.0,11,1879089.0,4958.0,1045,29,6694370.0,6406.0,18764015.0,602125.0,506180.0,95945.0,410585.0,17751305.0,2399090.0,1589885.0,809205.0,915.0,100.0,3604,3,3604.0,,,3500,97,70598780.0,20171.0,0,0,0.0,,11.0,29.0
102067,663.0,14.0,0.0,0.0,640.0,97.0,23.0,3.0,0.0,0.0,4663.0,,,,476.0,72.0,344.0,52.0,5687.0,105.0,16.0,606.0,189.0,29.0,3322.0,0.0,0.0,,663,4663,8850928.0,1569,476.0,72.0,5563.0,344.0,52.0,5479.0,71.0,11.0,1008.0,0.0,0.0,,0.0,0.0,,2313,50,3827.0,34,6578423.0,4193.0,0,0,0.0,,2647779.0,1956280.0,1884730.0,71550.0,63609.0,627890.0,0.0,0.0,0.0,476.0,72.0,4021,642,4021.0,,,2001,50,8464093.0,4230.0,312,49,386835.0,1240.0,39.0,0.0
102076,488.0,22.0,0.0,0.0,475.0,97.0,13.0,3.0,0.0,0.0,2245.0,,,,456.0,93.0,321.0,66.0,5382.0,77.0,16.0,500.0,70.0,14.0,6388.0,73.0,15.0,4431.0,488,2245,7309100.0,855,361.0,74.0,6131.0,318.0,65.0,5331.0,52.0,11.0,617.0,73.0,15.0,4431.0,0.0,0.0,,1577,70,4635.0,38,4043122.0,4729.0,312,14,1563405.0,5011.0,2213151.0,1727489.0,1695385.0,32104.0,38500.0,447162.0,323431.0,323431.0,0.0,382.0,78.0,1537,708,1537.0,,,1160,75,6850616.0,5906.0,417,59,458484.0,1099.0,56.0,20.0
102094,1751.0,20.0,0.0,0.0,1603.0,92.0,148.0,8.0,0.0,0.0,8833.0,,,,1685.0,96.0,1020.0,58.0,5520.0,98.0,6.0,1398.0,1444.0,82.0,4730.0,982.0,56.0,11177.0,1751,8833,61376082.0,3403,1639.0,94.0,7686.0,764.0,44.0,5041.0,666.0,38.0,2672.0,957.0,55.0,10574.0,72.0,4.0,11898.0,7655,87,8018.0,39,17023143.0,5002.0,4474,51,47520324.0,10621.0,12597207.0,5630460.0,3851219.0,1779241.0,137037.0,6829710.0,10975603.0,10118943.0,856660.0,1659.0,95.0,8631,202,8631.0,,,7522,87,61146108.0,8129.0,133,66,229974.0,1729.0,39.0,52.0
102234,216.0,22.0,,,,,,,,,994.0,,,,216.0,100.0,74.0,34.0,6478.0,76.0,35.0,1746.0,216.0,100.0,12002.0,121.0,56.0,6429.0,216,994,12744675.0,351,216.0,100.0,14836.0,74.0,34.0,4728.0,62.0,29.0,2088.0,119.0,55.0,5093.0,13.0,6.0,13219.0,920,93,13853.0,35,1783888.0,5082.0,562,57,5737710.0,10209.0,3204502.0,479358.0,349878.0,129480.0,132677.0,2592467.0,777948.0,606102.0,171846.0,216.0,100.0,991,3,991.0,,,918,93,12742848.0,13881.0,2,67,1827.0,914.0,35.0,57.0
102270,99.0,14.0,,,,,,,,,704.0,,,,89.0,90.0,80.0,81.0,8020.0,45.0,45.0,1839.0,39.0,39.0,7378.0,60.0,61.0,6158.0,99,704,7235896.0,492,84.0,85.0,12049.0,66.0,67.0,5981.0,70.0,71.0,3527.0,59.0,60.0,6123.0,1.0,1.0,8200.0,658,93,10997.0,70,3240095.0,6586.0,477,68,3482198.0,7300.0,1012153.0,641638.0,394768.0,246870.0,82766.0,287749.0,369478.0,361278.0,8200.0,89.0,90.0,703,1,703.0,,,658,94,7235896.0,10997.0,0,0,0.0,,70.0,68.0
102298,237.0,21.0,,,,,,,,,1129.0,,,,233.0,98.0,169.0,71.0,5393.0,2.0,1.0,750.0,184.0,78.0,7476.0,157.0,66.0,7136.0,237,1129,9161737.0,794,227.0,96.0,10082.0,169.0,71.0,5049.0,30.0,13.0,1938.0,157.0,66.0,6879.0,3.0,1.0,13459.0,947,84,9674.0,70,4098895.0,5162.0,783,69,3156077.0,4031.0,2288501.0,911445.0,853299.0,58146.0,1500.0,1375556.0,1120360.0,1079982.0,40378.0,232.0,98.0,1129,0,1129.0,,,947,84,9161737.0,9674.0,0,0,0.0,,70.0,69.0
102313,259.0,14.0,0.0,0.0,258.0,100.0,1.0,0.0,0.0,0.0,1826.0,,,,223.0,86.0,212.0,82.0,5737.0,15.0,6.0,622.0,35.0,14.0,3029.0,0.0,0.0,,259,1826,5747956.0,1065,223.0,86.0,5972.0,210.0,81.0,5692.0,23.0,9.0,910.0,0.0,0.0,,0.0,0.0,,1388,76,4141.0,58,4799508.0,4507.0,0,0,0.0,,1331677.0,1216340.0,1195409.0,20931.0,9337.0,106000.0,0.0,0.0,0.0,223.0,86.0,1522,304,1522.0,,,1140,75,5491188.0,4817.0,248,82,256768.0,1035.0,70.0,0.0
102368,1362.0,12.0,0.0,0.0,1251.0,92.0,111.0,8.0,0.0,0.0,11297.0,,,,1311.0,96.0,629.0,46.0,5463.0,43.0,3.0,2784.0,735.0,54.0,8809.0,1161.0,85.0,4622.0,1362,11297,53319272.0,4777,1139.0,84.0,8806.0,629.0,46.0,5105.0,79.0,6.0,2847.0,1159.0,85.0,3502.0,102.0,7.0,12818.0,8217,73,6489.0,42,20988436.0,4394.0,7439,66,37299076.0,5014.0,10030306.0,3436237.0,3211342.0,224895.0,119700.0,6474369.0,5366623.0,4059211.0,1307412.0,1287.0,94.0,10916,381,10916.0,,,8062,74,52815766.0,6551.0,155,41,503506.0,3248.0,44.0,68.0
102377,545.0,25.0,,,,,,,,,2184.0,,,,545.0,100.0,326.0,60.0,5163.0,20.0,4.0,2435.0,530.0,97.0,3120.0,314.0,58.0,5826.0,545,2184,42580308.0,1250,535.0,98.0,6328.0,324.0,59.0,3780.0,178.0,33.0,2576.0,314.0,58.0,5826.0,0.0,0.0,,2094,96,20334.0,57,6583013.0,5266.0,1361,62,9977761.0,7331.0,3385618.0,1683257.0,1224649.0,458608.0,48698.0,1653663.0,1829307.0,1829307.0,0.0,545.0,100.0,2164,20,2164.0,,,2094,97,42580308.0,20334.0,0,0,0.0,,58.0,63.0
102395,0.0,0.0,,,,,,,,,70.0,,,,,,,,,,,,,,,,,,0,70,78552.0,38,,,,,,,,,,,,,,,,48,69,1637.0,54,68004.0,1790.0,16,23,28486.0,1780.0,,,,,,,,,,,,62,8,62.0,,,40,65,42148.0,1054.0,8,100,36404.0,4551.0,61.0,26.0
102429,450.0,13.0,0.0,0.0,447.0,99.0,3.0,1.0,0.0,0.0,3371.0,,,,450.0,100.0,450.0,100.0,4733.0,70.0,16.0,639.0,220.0,49.0,5356.0,9.0,2.0,7767.0,450,3371,11504743.0,1141,450.0,100.0,7452.0,239.0,53.0,5707.0,450.0,100.0,1703.0,0.0,0.0,,9.0,2.0,7767.0,3093,92,3720.0,34,6878678.0,6029.0,0,0,0.0,,3353199.0,2130044.0,1363887.0,766157.0,44734.0,1178421.0,69907.0,0.0,69907.0,450.0,100.0,2291,1080,2291.0,,,2291,100,10897507.0,4757.0,802,74,607236.0,757.0,50.0,0.0
102553,665.0,6.0,0.0,0.0,601.0,90.0,64.0,10.0,0.0,0.0,10259.0,,,,609.0,92.0,268.0,40.0,8646.0,422.0,63.0,4392.0,487.0,73.0,2364.0,134.0,20.0,6063.0,665,10259,37585564.0,1980,596.0,90.0,8929.0,220.0,33.0,4861.0,263.0,40.0,4744.0,129.0,19.0,5144.0,13.0,2.0,11450.0,5375,52,6993.0,19,7970361.0,4025.0,1624,16,10795253.0,6647.0,5321791.0,2317151.0,1069496.0,1247655.0,1853333.0,1151307.0,812460.0,663615.0,148845.0,608.0,91.0,7284,2975,7284.0,,,5043,69,36521123.0,7242.0,332,11,1064441.0,3206.0,27.0,22.0
102580,6.0,14.0,,,,,,,,,44.0,,,,6.0,100.0,6.0,100.0,3935.0,0.0,0.0,,6.0,100.0,855.0,1.0,17.0,2722.0,6,44,339381.0,23,6.0,100.0,4790.0,2.0,33.0,4396.0,6.0,100.0,2469.0,1.0,17.0,2722.0,0.0,0.0,,39,89,8702.0,52,95084.0,4134.0,3,7,19548.0,6516.0,28737.0,23607.0,8792.0,14815.0,0.0,5130.0,2722.0,2722.0,0.0,6.0,100.0,39,5,39.0,,,39,100,339381.0,8702.0,0,0,0.0,,59.0,8.0
102614,538.0,9.0,0.0,0.0,431.0,80.0,107.0,20.0,0.0,0.0,5844.0,,,,536.0,100.0,535.0,99.0,2131.0,314.0,58.0,5486.0,364.0,68.0,4929.0,114.0,21.0,5705.0,538,5844,24063964.0,1260,535.0,99.0,8704.0,134.0,25.0,4420.0,535.0,99.0,1024.0,113.0,21.0,4714.0,6.0,1.0,19614.0,3951,68,6091.0,22,4949942.0,3929.0,1068,18,7241634.0,6781.0,4656846.0,1139989.0,592289.0,547700.0,1722600.0,1794257.0,650408.0,532722.0,117686.0,536.0,100.0,4108,1736,4108.0,,,3800,93,23746950.0,6249.0,151,9,317014.0,2099.0,31.0,26.0
102632,111.0,6.0,0.0,0.0,91.0,82.0,20.0,18.0,0.0,0.0,1757.0,,,,101.0,91.0,53.0,48.0,5649.0,62.0,56.0,4724.0,70.0,63.0,3104.0,31.0,28.0,5988.0,111,1757,5026437.0,276,99.0,89.0,8177.0,34.0,31.0,4500.0,52.0,47.0,2816.0,30.0,27.0,4888.0,4.0,4.0,9751.0,767,44,6553.0,16,1076654.0,3901.0,252,14,1659020.0,6583.0,809532.0,299423.0,152991.0,146432.0,292862.0,217247.0,185632.0,146628.0,39004.0,100.0,90.0,999,758,999.0,,,648,65,4775860.0,7370.0,119,16,250577.0,2106.0,28.0,25.0
102669,35.0,10.0,,,,,,,,,367.0,,,,35.0,100.0,21.0,60.0,5207.0,13.0,37.0,3962.0,34.0,97.0,8187.0,17.0,49.0,4603.0,35,367,4121079.0,139,35.0,100.0,12549.0,15.0,43.0,4772.0,21.0,60.0,1798.0,17.0,49.0,4603.0,0.0,0.0,,332,90,12413.0,38,658252.0,4736.0,190,52,1503652.0,7914.0,439220.0,109353.0,71587.0,37766.0,51512.0,278355.0,78250.0,78250.0,0.0,35.0,100.0,345,22,345.0,,,325,94,4079485.0,12552.0,7,32,41594.0,5942.0,40.0,55.0
102711,,,,,,,,,,,,94.0,10.0,913.0,52.0,55.0,52.0,55.0,4043.0,16.0,17.0,3345.0,15.0,16.0,3108.0,4.0,4.0,4689.0,94,913,608422.0,43,52.0,55.0,5968.0,20.0,21.0,5793.0,32.0,34.0,2949.0,4.0,4.0,4689.0,0.0,0.0,,86,9,7075.0,5,230515.0,5361.0,8,1,68855.0,8607.0,310355.0,210226.0,115850.0,94376.0,53515.0,46614.0,18755.0,18755.0,0.0,52.0,55.0,129,784,,129.0,784.0,84,65,602422.0,7172.0,2,0,6000.0,3000.0,33.0,6.0
102845,494.0,22.0,,,,,,,,,2215.0,,,,458.0,93.0,342.0,69.0,7336.0,97.0,20.0,4032.0,392.0,79.0,2242.0,395.0,80.0,8978.0,494,2215,11106946.0,1101,447.0,90.0,8454.0,329.0,67.0,5646.0,331.0,67.0,1968.0,395.0,80.0,8978.0,0.0,0.0,,1777,80,6250.0,50,4670270.0,4242.0,1369,62,10048349.0,7340.0,3778812.0,2508875.0,1857563.0,651312.0,391063.0,878874.0,3546366.0,3546366.0,0.0,457.0,93.0,2215,0,2215.0,,,1777,80,11106946.0,6250.0,0,0,0.0,,50.0,62.0
103501,,,,,,,,,,,,320.0,68.0,474.0,214.0,67.0,173.0,54.0,5729.0,14.0,4.0,6315.0,9.0,3.0,500.0,189.0,59.0,7102.0,320,474,2147772.0,298,196.0,61.0,5531.0,168.0,53.0,5736.0,5.0,2.0,5503.0,181.0,57.0,7253.0,8.0,3.0,3686.0,327,69,6568.0,63,1642576.0,5512.0,284,60,1838332.0,6473.0,1084103.0,991193.0,963678.0,27515.0,88410.0,4500.0,1342277.0,1312793.0,29484.0,198.0,62.0,474,0,,474.0,0.0,327,69,2147772.0,6568.0,0,0,0.0,,63.0,60.0
103741,,,,,,,,,,,,83.0,35.0,235.0,58.0,70.0,37.0,45.0,4863.0,0.0,0.0,,14.0,17.0,134.0,35.0,42.0,8129.0,83,235,567946.0,129,37.0,45.0,4914.0,37.0,45.0,4717.0,14.0,17.0,386.0,34.0,41.0,7515.0,16.0,19.0,1813.0,131,56,4335.0,55,434396.0,3367.0,127,54,887043.0,6985.0,181810.0,179935.0,174535.0,5400.0,0.0,1875.0,284500.0,255500.0,29000.0,58.0,70.0,235,0,,235.0,0.0,131,56,567946.0,4335.0,0,0,0.0,,55.0,54.0
103893,,,,,,,,,,,,635.0,32.0,1977.0,587.0,92.0,534.0,84.0,4064.0,6.0,1.0,5203.0,5.0,1.0,1000.0,463.0,73.0,7865.0,635,1977,4370289.0,1058,536.0,84.0,4116.0,486.0,77.0,4136.0,245.0,39.0,654.0,454.0,71.0,7488.0,21.0,3.0,11530.0,1169,59,3738.0,54,3868190.0,3656.0,1099,56,8053010.0,7328.0,2206431.0,2170214.0,2010030.0,160184.0,31217.0,5000.0,3641691.0,3399569.0,242122.0,585.0,92.0,1977,0,,1977.0,0.0,1169,59,4370289.0,3738.0,0,0,0.0,,54.0,56.0
103909,,,,,,,,,,,,239.0,26.0,931.0,208.0,87.0,188.0,79.0,3754.0,2.0,1.0,5888.0,0.0,0.0,,175.0,73.0,7276.0,239,931,2025616.0,442,189.0,79.0,3797.0,162.0,68.0,3886.0,122.0,51.0,625.0,174.0,73.0,7108.0,3.0,1.0,12160.0,522,56,3880.0,47,1631863.0,3692.0,588,63,4576022.0,7782.0,717586.0,705811.0,629510.0,76301.0,11775.0,0.0,1273322.0,1236842.0,36480.0,207.0,87.0,931,0,,931.0,0.0,522,56,2025616.0,3880.0,0,0,0.0,,47.0,63.0
103927,,,,,,,,,,,,288.0,37.0,781.0,259.0,90.0,242.0,84.0,4685.0,5.0,2.0,5000.0,2.0,1.0,1000.0,232.0,81.0,8108.0,288,781,2020818.0,427,243.0,84.0,4777.0,230.0,80.0,4436.0,180.0,63.0,631.0,230.0,80.0,7698.0,9.0,3.0,12268.0,466,60,4337.0,55,1737536.0,4069.0,465,60,3580324.0,7700.0,1160849.0,1133848.0,1020182.0,113666.0,25001.0,2000.0,1881051.0,1770640.0,110411.0,258.0,90.0,781,0,,781.0,0.0,466,60,2020818.0,4337.0,0,0,0.0,,55.0,60.0
103954,,,,,,,,,,,,12.0,17.0,72.0,12.0,100.0,9.0,75.0,5439.0,0.0,0.0,,1.0,8.0,500.0,12.0,100.0,5492.0,12,72,225218.0,44,10.0,83.0,4945.0,9.0,75.0,5289.0,9.0,75.0,150.0,12.0,100.0,5492.0,0.0,0.0,,46,64,4896.0,61,211868.0,4815.0,39,54,224298.0,5751.0,49447.0,48947.0,47597.0,1350.0,0.0,500.0,65909.0,65909.0,0.0,12.0,100.0,72,0,,72.0,0.0,46,64,225218.0,4896.0,0,0,0.0,,61.0,54.0
103963,,,,,,,,,,,,278.0,40.0,689.0,263.0,95.0,231.0,83.0,4940.0,106.0,38.0,278.0,0.0,0.0,,221.0,79.0,7319.0,278,689,3100850.0,488,231.0,83.0,5067.0,230.0,83.0,4605.0,96.0,35.0,852.0,206.0,74.0,7367.0,70.0,25.0,1428.0,567,82,5469.0,71,2189830.0,4487.0,457,66,3216068.0,7037.0,1170574.0,1141074.0,1059239.0,81835.0,29500.0,0.0,1617555.0,1517589.0,99966.0,260.0,94.0,689,0,,689.0,0.0,567,82,3100850.0,5469.0,0,0,0.0,,71.0,66.0
104090,,,,,,,,,,,,72.0,5.0,1413.0,49.0,68.0,46.0,64.0,4453.0,1.0,1.0,8029.0,0.0,0.0,,39.0,54.0,7049.0,72,1413,5557281.0,661,47.0,65.0,4529.0,46.0,64.0,4257.0,18.0,25.0,500.0,39.0,54.0,6881.0,1.0,1.0,6565.0,810,57,6861.0,47,3163894.0,4787.0,904,64,8419047.0,9313.0,212846.0,204817.0,195817.0,9000.0,8029.0,0.0,274906.0,268341.0,6565.0,49.0,68.0,1413,0,,1413.0,0.0,810,57,5557281.0,6861.0,0,0,0.0,,47.0,64.0
104151,14097.0,22.0,0.0,0.0,8508.0,60.0,5589.0,40.0,0.0,0.0,64716.0,,,,13046.0,93.0,4293.0,30.0,5829.0,1291.0,9.0,4040.0,11934.0,85.0,10429.0,4210.0,30.0,8002.0,14097,64716,638062032.0,20220,12495.0,89.0,12381.0,4237.0,30.0,5382.0,1806.0,13.0,1230.0,4044.0,29.0,5192.0,508.0,4.0,24987.0,52697,81,12108.0,31,104345402.0,5161.0,18324,28,121578056.0,6635.0,154697225.0,25024968.0,22803066.0,2221902.0,5216255.0,124456002.0,33689700.0,20996220.0,12693480.0,12972.0,92.0,64216,500,64216.0,,,52678,82,637835362.0,12108.0,19,4,226670.0,11930.0,31.0,29.0
104160,515.0,6.0,391.0,76.0,0.0,0.0,98.0,19.0,26.0,5.0,8081.0,,,,512.0,99.0,512.0,99.0,5510.0,0.0,0.0,,63.0,12.0,6067.0,1.0,0.0,3500.0,515,8081,23581763.0,3029,512.0,99.0,6256.0,365.0,71.0,5053.0,510.0,99.0,1915.0,1.0,0.0,3500.0,0.0,0.0,,7985,99,2953.0,37,11690640.0,3860.0,25,0,132716.0,5309.0,3203211.0,2820974.0,1844466.0,976508.0,0.0,382237.0,3500.0,3500.0,0.0,512.0,99.0,7388,693,7388.0,,,7306,99,22946185.0,3141.0,679,98,635578.0,936.0,41.0,0.0
104179,6012.0,16.0,0.0,0.0,3229.0,54.0,2783.0,46.0,0.0,0.0,37434.0,,,,5897.0,98.0,1455.0,24.0,5275.0,118.0,2.0,2786.0,5744.0,96.0,14232.0,1550.0,26.0,6934.0,6012,37434,417879218.0,10412,5874.0,98.0,15279.0,1452.0,24.0,5117.0,460.0,8.0,533.0,1467.0,24.0,5026.0,180.0,3.0,18746.0,31470,84,13279.0,28,50496999.0,4850.0,10320,28,66096700.0,6405.0,89751309.0,7675716.0,7430509.0,245207.0,328784.0,81746809.0,10747683.0,7373318.0,3374365.0,5885.0,98.0,36560,874,36560.0,,,31262,86,416682515.0,13329.0,208,24,1196703.0,5753.0,28.0,28.0
104346,395.0,8.0,0.0,0.0,331.0,84.0,64.0,16.0,0.0,0.0,4841.0,,,,297.0,75.0,233.0,59.0,4262.0,9.0,2.0,3350.0,118.0,30.0,2737.0,17.0,4.0,6109.0,395,4841,7389053.0,1156,294.0,74.0,4579.0,137.0,35.0,4810.0,232.0,59.0,1440.0,16.0,4.0,5713.0,1.0,0.0,12446.0,2751,57,2686.0,24,4316375.0,3734.0,138,3,675850.0,4897.0,1346246.0,993104.0,659001.0,334103.0,30154.0,322988.0,103856.0,91410.0,12446.0,295.0,75.0,4388,453,4388.0,,,2703,62,7382833.0,2731.0,48,11,6220.0,130.0,26.0,3.0
104391,,,,,,,,,,,,87.0,87.0,100.0,54.0,62.0,48.0,55.0,4004.0,0.0,0.0,,0.0,0.0,,46.0,53.0,4174.0,87,100,230858.0,59,48.0,55.0,4004.0,48.0,55.0,4004.0,0.0,0.0,,46.0,53.0,4174.0,0.0,0.0,,59,59,3913.0,59,230858.0,3913.0,58,58,234164.0,4037.0,192200.0,192200.0,192200.0,0.0,0.0,0.0,192005.0,192005.0,0.0,54.0,62.0,100,0,,100.0,0.0,59,59,230858.0,3913.0,0,0,0.0,,59.0,58.0
104425,528.0,15.0,0.0,0.0,449.0,85.0,79.0,15.0,0.0,0.0,3473.0,,,,527.0,100.0,510.0,97.0,6239.0,25.0,5.0,864.0,47.0,9.0,4141.0,32.0,6.0,9783.0,528,3473,13601814.0,1414,516.0,98.0,6585.0,341.0,65.0,6003.0,470.0,89.0,2414.0,30.0,6.0,5365.0,5.0,1.0,30422.0,3415,98,3983.0,41,7224954.0,5110.0,218,6,1422815.0,6527.0,3398049.0,3181806.0,2047010.0,1134796.0,21603.0,194640.0,313067.0,160957.0,152110.0,519.0,98.0,2922,551,2922.0,,,2867,98,13028679.0,4544.0,548,99,573135.0,1046.0,48.0,7.0
104443,,,,,,,,,,,,25.0,34.0,73.0,24.0,96.0,18.0,72.0,4365.0,0.0,0.0,,7.0,28.0,86.0,17.0,68.0,9221.0,25,73,246133.0,50,18.0,72.0,4398.0,18.0,72.0,4278.0,7.0,28.0,225.0,17.0,68.0,8162.0,12.0,48.0,1500.0,52,71,4733.0,68,199733.0,3995.0,43,59,358922.0,8347.0,79171.0,78571.0,76996.0,1575.0,0.0,600.0,156750.0,138750.0,18000.0,24.0,96.0,73,0,,73.0,0.0,52,71,246133.0,4733.0,0,0,0.0,,68.0,59.0
104568,,,,,,,,,,,,141.0,20.0,705.0,131.0,93.0,93.0,66.0,3521.0,0.0,0.0,,26.0,18.0,1442.0,107.0,76.0,4499.0,141,705,1342377.0,341,107.0,76.0,3411.0,93.0,66.0,3521.0,0.0,0.0,,107.0,76.0,4499.0,0.0,0.0,,372,53,3609.0,48,1258084.0,3689.0,370,52,1640594.0,4434.0,364943.0,327443.0,327443.0,0.0,0.0,37500.0,481430.0,481430.0,0.0,131.0,93.0,705,0,,705.0,0.0,372,53,1342377.0,3609.0,0,0,0.0,,48.0,52.0
104577,488.0,11.0,0.0,0.0,406.0,83.0,82.0,17.0,0.0,0.0,4583.0,,,,383.0,78.0,341.0,70.0,4797.0,8.0,2.0,700.0,264.0,54.0,6498.0,5.0,1.0,9537.0,488,4583,9825272.0,881,380.0,78.0,8834.0,198.0,41.0,5001.0,338.0,69.0,1910.0,0.0,0.0,,5.0,1.0,9537.0,1610,35,6103.0,19,3574121.0,4057.0,0,0,0.0,,3356930.0,1635897.0,990222.0,645675.0,5600.0,1715433.0,47686.0,0.0,47686.0,380.0,78.0,3187,1396,3187.0,,,1549,49,9776402.0,6311.0,61,4,48870.0,801.0,28.0,0.0
104586,744.0,25.0,,,,,,,,,3033.0,,,,724.0,97.0,310.0,42.0,5781.0,0.0,0.0,,711.0,96.0,18304.0,376.0,51.0,15653.0,744,3033,53483527.0,540,721.0,97.0,20536.0,138.0,19.0,4889.0,300.0,40.0,3725.0,339.0,46.0,5226.0,143.0,19.0,28767.0,2737,90,19541.0,18,2690268.0,4982.0,1060,35,6599577.0,6226.0,14806290.0,1792139.0,674739.0,1117400.0,0.0,13014151.0,5885341.0,1771613.0,4113728.0,724.0,97.0,3015,18,3015.0,,,2736,91,53464771.0,19541.0,1,6,18756.0,18756.0,18.0,35.0
104708,857.0,6.0,791.0,92.0,0.0,0.0,0.0,0.0,66.0,8.0,13882.0,,,,854.0,100.0,854.0,100.0,3863.0,10.0,1.0,500.0,350.0,41.0,1500.0,51.0,6.0,3468.0,857,13882,34826733.0,3801,854.0,100.0,4484.0,414.0,48.0,5005.0,852.0,99.0,1440.0,51.0,6.0,3468.0,0.0,0.0,,13178,95,2643.0,27,13582883.0,3574.0,971,7,3510183.0,3615.0,3828948.0,3298971.0,2072071.0,1226900.0,5000.0,524977.0,176878.0,176878.0,0.0,854.0,100.0,10841,3041,10841.0,,,10306,95,30826918.0,2991.0,2872,94,3999815.0,1393.0,35.0,9.0
104717,6722.0,10.0,,,,,,,,,65870.0,,,,6685.0,99.0,2101.0,31.0,5752.0,36.0,1.0,806.0,6500.0,97.0,7960.0,3920.0,58.0,7238.0,6722,65870,378002124.0,28023,6609.0,98.0,9662.0,2038.0,30.0,5128.0,2088.0,31.0,783.0,3872.0,58.0,5275.0,606.0,9.0,13118.0,52628,80,7183.0,43,135328390.0,4829.0,34713,53,279212552.0,8043.0,63855675.0,12085463.0,10450147.0,1635316.0,29000.0,51741212.0,28374648.0,20425126.0,7949522.0,6685.0,99.0,64210,1660,64210.0,,,52565,82,377834304.0,7188.0,63,4,167820.0,2664.0,44.0,54.0
105145,187.0,4.0,155.0,83.0,11.0,6.0,0.0,0.0,21.0,11.0,4674.0,,,,186.0,99.0,185.0,99.0,4121.0,12.0,6.0,735.0,42.0,22.0,1202.0,17.0,9.0,3340.0,187,4674,9715407.0,1361,186.0,99.0,4418.0,105.0,56.0,5337.0,184.0,98.0,1098.0,17.0,9.0,3340.0,0.0,0.0,,4210,90,2308.0,29,4849531.0,3563.0,582,12,2205025.0,3789.0,821719.0,762412.0,560382.0,202030.0,8820.0,50487.0,56784.0,56784.0,0.0,186.0,99.0,3880,794,3880.0,,,3575,92,8912111.0,2493.0,635,80,803296.0,1265.0,35.0,15.0
105154,823.0,5.0,662.0,80.0,31.0,4.0,0.0,0.0,130.0,16.0,16494.0,,,,819.0,100.0,817.0,99.0,2936.0,4.0,0.0,500.0,234.0,28.0,1646.0,71.0,9.0,3750.0,823,16494,26627904.0,3414,818.0,99.0,3405.0,342.0,42.0,4786.0,812.0,99.0,938.0,70.0,9.0,3297.0,5.0,1.0,7100.0,15029,91,1772.0,21,11926225.0,3493.0,1212,7,4334900.0,3577.0,2785547.0,2398383.0,1636883.0,761500.0,2000.0,385164.0,266272.0,230772.0,35500.0,818.0,99.0,12713,3781,12713.0,,,11734,92,24513571.0,2089.0,3295,87,2114333.0,642.0,27.0,10.0
105206,110.0,3.0,92.0,84.0,0.0,0.0,18.0,16.0,0.0,0.0,3793.0,,,,79.0,72.0,69.0,63.0,6106.0,0.0,0.0,,35.0,32.0,847.0,12.0,11.0,6323.0,110,3793,7124054.0,1274,79.0,72.0,5708.0,64.0,58.0,5253.0,48.0,44.0,1774.0,12.0,11.0,6323.0,0.0,0.0,,1700,45,4191.0,34,4537777.0,3562.0,254,7,1456757.0,5735.0,450932.0,421301.0,336168.0,85133.0,0.0,29631.0,75876.0,75876.0,0.0,79.0,72.0,2622,1171,2622.0,,,1624,62,6965574.0,4289.0,76,6,158480.0,2085.0,49.0,10.0
105215,,,,,,,,,,,,399.0,32.0,1228.0,369.0,92.0,225.0,56.0,6314.0,0.0,0.0,,140.0,35.0,1434.0,283.0,71.0,8830.0,399,1228,4140662.0,558,300.0,75.0,5405.0,211.0,53.0,5021.0,200.0,50.0,1806.0,283.0,71.0,7319.0,52.0,13.0,8222.0,960,78,4313.0,45,2406053.0,4312.0,703,57,4794107.0,6819.0,1621429.0,1420674.0,1059524.0,361150.0,0.0,200755.0,2498809.0,2071248.0,427561.0,369.0,92.0,1228,0,,1228.0,0.0,960,78,4140662.0,4313.0,0,0,0.0,,45.0,57.0
