UNITID,LEXP100K,LCOLELYN,LPBOOKS,LEBOOKS,LEDATAB,LPMEDIA,LEMEDIA,LPSERIA,LESERIA,LPCLLCT,LECLLCT,LTCLLCT,LPCRCLT,LECRCLT,LTCRCLT,LILLDYN,LILLDPR,LILLDRC,LILSYN,LSTOTAL,LSLIBRN,LSOPROF,LSOPAID,LSSTAST,LBRANCH,LSALWAG,LFRNGBYN,LFRNGBN,LEXMSBB,LEXMSCS,LEXMSOT,LEXMSTL,LEXOMPS,LEXOMOT,LEXOMTL,LEXPTOT,LSWMSOM
237039,1,2,33603.0,475274.0,49.0,3435.0,211501.0,55.0,51000.0,37093.0,737824.0,774917.0,4151.0,140525.0,144676.0,1,156.0,266.0,1.0,11.0,5.0,4.0,1.0,1.0,0.0,519556.0,2,0.0,35000.0,114799.0,0.0,149799.0,500.0,0.0,500.0,669855.0,669855.0
237057,1,2,418988.0,543214.0,204.0,27807.0,43584.0,6347.0,105796.0,453142.0,692798.0,1145940.0,7737.0,61614.0,69351.0,1,6290.0,2845.0,1.0,17.76,8.0,0.0,5.5,4.26,0.0,993187.0,1,414264.0,88527.0,478245.0,4948.0,571720.0,23016.0,138941.0,161957.0,2141128.0,1726864.0
237066,1,2,231692.0,570300.0,208.0,6697.0,2232.0,2376.0,99896.0,240765.0,672636.0,913401.0,9924.0,13652.0,23576.0,1,2332.0,2376.0,1.0,30.0,5.0,3.0,1.0,21.0,0.0,644109.0,2,0.0,67000.0,410400.0,74050.0,551450.0,2000.0,86285.0,88285.0,1283844.0,1283844.0
237109,1,2,34649.0,208073.0,49.0,3791.0,200.0,140.0,55000.0,38580.0,263322.0,301902.0,1518.0,30000.0,31518.0,1,3.0,3.0,1.0,5.0,2.0,1.0,2.0,0.0,1.0,415016.0,1,156691.0,10000.0,73000.0,35000.0,118000.0,0.0,15000.0,15000.0,704707.0,548016.0
237118,1,2,39595.0,250000.0,0.0,1612.0,21.0,4.0,0.0,41211.0,250021.0,291232.0,268.0,23037.0,23305.0,2,,,1.0,4.5,1.5,1.0,0.0,2.0,0.0,122935.0,1,26058.0,320.0,81090.0,19088.0,100498.0,0.0,320.0,320.0,249811.0,223753.0
237136,2,2,40569.0,60.0,16.0,3427.0,0.0,100.0,37.0,44096.0,113.0,44209.0,1914.0,914.0,2828.0,1,1.0,1.0,1.0,4.0,1.0,0.0,0.0,3.0,,,-2,,,,,,,,,,
237181,1,2,100496.0,403321.0,44.0,5756.0,4.0,743.0,34100.0,106995.0,437469.0,544464.0,1253.0,13675.0,14928.0,1,92.0,91.0,1.0,5.07,2.66,0.0,1.0,1.41,0.0,110507.0,1,11589.0,2834.0,74896.0,5522.0,83252.0,1655.0,17608.0,19263.0,224611.0,213022.0
237215,1,2,111050.0,1.0,55.0,137750.0,0.0,12.0,150000.0,248812.0,150056.0,398868.0,600.0,500.0,1100.0,1,5.0,40.0,1.0,6.5,3.0,0.0,0.5,3.0,1.0,162719.0,1,50831.0,2500.0,75000.0,2000.0,79500.0,0.0,1568.0,1568.0,294618.0,243787.0
237312,1,2,78278.0,849191.0,51.0,980.0,121258.0,0.0,0.0,79258.0,970500.0,1049758.0,135.0,63540.0,63675.0,1,20.0,200.0,1.0,4.6,3.0,0.0,0.0,1.6,0.0,146000.0,1,30000.0,11500.0,212000.0,0.0,223500.0,0.0,63150.0,63150.0,462650.0,432650.0
237330,1,2,160894.0,237141.0,13.0,13443.0,845.0,24.0,2.0,174361.0,238001.0,412362.0,2143.0,31336.0,33479.0,1,312.0,245.0,1.0,10.0,4.0,0.0,0.0,6.0,0.0,191175.0,1,46960.0,19100.0,92900.0,9905.0,121905.0,3963.0,4926.0,8889.0,368929.0,321969.0
237358,1,2,93301.0,77522.0,31.0,2381.0,0.0,678.0,9798.0,96360.0,87351.0,183711.0,703.0,1937.0,2640.0,1,0.0,47.0,1.0,3.5,1.0,0.0,1.5,1.0,0.0,78191.0,1,29893.0,181.0,3826.0,1520.0,5527.0,0.0,19491.0,19491.0,133102.0,103209.0
237367,1,2,91690.0,452300.0,153.0,3770.0,86940.0,39.0,162450.0,95499.0,701843.0,797342.0,8157.0,47122.0,55279.0,1,179.0,280.0,1.0,15.0,5.0,0.0,6.0,4.0,1.0,476221.0,1,140168.0,15761.0,538330.0,7600.0,561691.0,0.0,49120.0,49120.0,1227200.0,1087032.0
237385,1,2,99497.0,112286.0,49.0,1155.0,25361.0,93.0,32668.0,100745.0,170364.0,271109.0,1147.0,31531.0,32678.0,1,150.0,679.0,1.0,4.7,1.0,0.0,3.0,0.7,0.0,107303.0,2,0.0,16732.0,50121.0,554.0,67407.0,0.0,5171.0,5171.0,179881.0,179881.0
237437,2,2,2425.0,0.0,45.0,0.0,0.0,20.0,0.0,2445.0,45.0,2490.0,100.0,225.0,325.0,1,25.0,5.0,1.0,0.5,0.0,0.0,0.5,0.0,,,-2,,,,,,,,,,
237525,1,2,684628.0,345240.0,0.0,134078.0,179032.0,2054.0,51174.0,820760.0,575446.0,1396206.0,14361.0,2721694.0,2736055.0,1,5428.0,4788.0,1.0,45.0,16.0,21.0,4.0,4.0,4.0,1969580.0,1,567566.0,0.0,0.0,1690207.0,1690207.0,0.0,151676.0,151676.0,4379029.0,3811463.0
237598,2,2,3415.0,0.0,776.0,0.0,0.0,0.0,0.0,3415.0,776.0,4191.0,430.0,430.0,860.0,2,,,1.0,1.0,1.0,0.0,0.0,0.0,,,-2,,,,,,,,,,
237686,1,2,17320.0,313083.0,43.0,514.0,0.0,0.0,0.0,17834.0,313126.0,330960.0,151.0,237.0,388.0,1,32.0,0.0,1.0,4.0,2.0,1.0,0.0,1.0,0.0,118741.0,1,40629.0,7707.0,26566.0,58655.0,92928.0,0.0,9272.0,9272.0,261570.0,220941.0
237701,1,2,7583.0,0.0,0.0,506.0,0.0,15.0,0.0,8104.0,0.0,8104.0,876.0,0.0,876.0,2,,,1.0,18.0,2.0,0.0,2.0,14.0,0.0,116234.0,2,0.0,5505.0,1303.0,0.0,6808.0,1035.0,11157.0,12192.0,135234.0,135234.0
237783,1,2,62444.0,231288.0,106.0,797.0,5279.0,13.0,36277.0,63254.0,272950.0,336204.0,181.0,7051.0,7232.0,1,0.0,36.0,1.0,8.0,2.0,0.0,0.0,6.0,0.0,83312.0,1,20828.0,1875.0,20879.0,0.0,22754.0,0.0,0.0,0.0,126894.0,106066.0
237792,1,2,164583.0,319278.0,165.0,35154.0,2.0,2090.0,118820.0,201827.0,438265.0,640092.0,13807.0,60150.0,73957.0,1,341.0,1557.0,1.0,12.78,5.0,1.0,5.0,1.78,0.0,413822.0,1,92005.0,59052.0,340193.0,1402.0,400647.0,200.0,118552.0,118752.0,1025226.0,933221.0
237817,1,2,61421.0,261780.0,31.0,23381.0,35135.0,14.0,16149.0,84816.0,313095.0,397911.0,26514.0,17487.0,44001.0,1,27.0,11.0,1.0,5.18,1.0,4.0,0.18,0.0,2.0,185177.0,2,0.0,9440.0,5381.0,0.0,14821.0,425.0,35389.0,35814.0,235812.0,235812.0
237880,1,2,3776.0,1447.0,22.0,398.0,0.0,6.0,6853.0,4180.0,8322.0,12502.0,770.0,2500.0,3270.0,1,712.0,275.0,1.0,6.0,1.0,5.0,0.0,0.0,0.0,190476.0,2,0.0,3623.0,580467.0,1459.0,585549.0,0.0,1200.0,1200.0,777225.0,777225.0
237899,1,2,135744.0,30400.0,37.0,2568.0,0.0,0.0,43856.0,138312.0,74293.0,212605.0,273.0,36219.0,36492.0,1,62.0,83.0,1.0,4.63,2.0,2.0,0.0,0.63,0.0,155093.0,1,30664.0,0.0,226608.0,4384.0,230992.0,0.0,51107.0,51107.0,467856.0,437192.0
237932,1,2,103223.0,1279.0,76.0,4966.0,632.0,12945.0,0.0,121134.0,1987.0,123121.0,1045.0,29496.0,30541.0,1,93.0,348.0,1.0,8.0,1.0,1.0,2.0,4.0,0.0,135226.0,1,40089.0,8638.0,61001.0,899.0,70538.0,250.0,63514.0,63764.0,309617.0,269528.0
237950,1,2,22501.0,1514685.0,738.0,881.0,234096.0,218.0,192329.0,23600.0,1941848.0,1965448.0,3353.0,1531918.0,1535271.0,1,0.0,121.0,1.0,13.0,2.0,0.0,1.0,10.0,0.0,246131.0,1,45473.0,14589.0,2176.0,0.0,16765.0,0.0,5231.0,5231.0,313600.0,268127.0
237969,1,2,103099.0,415686.0,102.0,14278.0,38170.0,196.0,51941.0,117573.0,505899.0,623472.0,826.0,28794.0,29620.0,1,236.0,302.0,1.0,5.5,3.0,1.0,0.0,1.5,1.0,154337.0,1,43245.0,1139.0,197582.0,16617.0,215338.0,6560.0,51102.0,57662.0,470582.0,427337.0
237987,2,2,302.0,0.0,73.0,0.0,0.0,0.0,0.0,302.0,73.0,375.0,23.0,77897.0,77920.0,2,,,1.0,1.0,1.0,0.0,0.0,0.0,,,-2,,,,,,,,,,
237996,2,2,383.0,0.0,73.0,6.0,0.0,7.0,0.0,396.0,73.0,469.0,40.0,228865.0,228905.0,2,,,1.0,1.0,1.0,0.0,0.0,0.0,,,-2,,,,,,,,,,
238014,1,2,12880.0,65883.0,25.0,1461.0,0.0,33.0,0.0,14374.0,65908.0,80282.0,407.0,7555.0,7962.0,1,17.0,8.0,1.0,5.5,1.0,2.5,0.0,2.0,2.0,100780.0,1,14297.0,595.0,5389.0,63725.0,69709.0,0.0,20620.0,20620.0,205406.0,191109.0
238032,1,2,936414.0,1562531.0,743.0,395095.0,234961.0,50270.0,192339.0,1381779.0,1990574.0,3372353.0,24617.0,1551559.0,1576176.0,1,9049.0,21196.0,1.0,133.2,40.62,14.8,50.03,27.75,4.0,6109143.0,2,0.0,127082.0,6419741.0,762795.0,7309618.0,14492.0,1472131.0,1486623.0,14905384.0,14905384.0
238078,2,2,134775.0,98070.0,52.0,780.0,758.0,535.0,111524.0,136090.0,210404.0,346494.0,1256.0,12553.0,13809.0,2,,,1.0,11.0,1.0,0.0,0.0,10.0,,,-2,,,,,,,,,,
238193,1,2,15092.0,492561.0,70.0,1398.0,1307.0,522.0,74115.0,17012.0,568053.0,585065.0,1153.0,42045.0,43198.0,1,488.0,879.0,1.0,17.0,5.0,0.0,0.0,12.0,0.0,276391.0,1,107791.0,6000.0,232016.0,0.0,238016.0,1400.0,0.0,1400.0,623598.0,515807.0
238263,1,2,38400.0,311000.0,49.0,5124.0,74867.0,136.0,63875.0,43660.0,449791.0,493451.0,3905.0,116431.0,120336.0,1,691.0,142.0,1.0,18.0,13.0,2.0,1.0,2.0,6.0,1388447.0,1,478659.0,60000.0,215171.0,5500.0,280671.0,0.0,53230.0,53230.0,2201007.0,1722348.0
238324,1,2,1445.0,1057.0,44.0,354.0,6.0,61.0,27582.0,1860.0,28689.0,30549.0,870.0,20494.0,21364.0,1,161.0,576.0,1.0,1.61,1.0,0.0,0.5,0.11,0.0,26163.0,1,4822.0,2146.0,113829.0,630.0,116605.0,0.0,7440.0,7440.0,155030.0,150208.0
238333,1,2,218719.0,716546.0,207.0,18092.0,38162.0,90243.0,182834.0,327054.0,937749.0,1264803.0,13088.0,101687.0,114775.0,1,1182.0,707.0,1.0,11.5,3.0,0.5,3.3,4.7,1.0,423823.0,2,0.0,141612.0,303796.0,0.0,445408.0,0.0,50645.0,50645.0,919876.0,919876.0
238397,1,2,1129.0,64233.0,56.0,58.0,88613.0,5.0,65501.0,1192.0,218403.0,219595.0,983.0,10667.0,11650.0,1,0.0,4.0,1.0,6.0,1.0,0.0,0.0,5.0,1.0,59407.0,1,17443.0,500.0,82541.0,22050.0,105091.0,0.0,900.0,900.0,182841.0,165398.0
238430,1,2,120280.0,251523.0,62.0,3416.0,34528.0,1370.0,55727.0,125066.0,341840.0,466906.0,682.0,42284.0,42966.0,1,822.0,1588.0,1.0,5.4,3.0,0.0,0.0,2.4,0.0,159964.0,1,17038.0,7424.0,202127.0,14489.0,224040.0,0.0,53306.0,53306.0,454348.0,437310.0
238458,1,2,81341.0,238841.0,147.0,2529.0,217559.0,291.0,96.0,84161.0,456643.0,540804.0,4933.0,467471.0,472404.0,1,2200.0,1630.0,1.0,16.0,5.0,0.0,4.0,7.0,0.0,516357.0,1,126982.0,64472.0,294301.0,59318.0,418091.0,0.0,19863.0,19863.0,1081293.0,954311.0
238476,1,2,100484.0,452789.0,372.0,5985.0,380717.0,3752.0,586874.0,110221.0,1420752.0,1530973.0,4171.0,378651.0,382822.0,1,374.0,649.0,1.0,30.5,5.5,0.0,0.0,25.0,1.0,389900.0,1,111663.0,31717.0,270189.0,462.0,302368.0,462.0,114595.0,115057.0,918988.0,807325.0
238616,1,2,113307.0,557457.0,112.0,5707.0,0.0,76.0,89.0,119090.0,557658.0,676748.0,7237.0,99107.0,106344.0,1,728.0,1306.0,1.0,11.5,4.5,0.0,3.5,3.5,0.0,389094.0,1,136687.0,17311.0,469094.0,177384.0,663789.0,3477.0,171021.0,174498.0,1364068.0,1227381.0
238661,1,2,58227.0,251892.0,82.0,735.0,24943.0,15.0,48781.0,58977.0,325698.0,384675.0,20334.0,8330.0,28664.0,1,225.0,1555.0,1.0,17.0,4.0,2.0,2.0,9.0,0.0,314738.0,2,0.0,24801.0,203166.0,5551.0,233518.0,7999.0,18088.0,26087.0,574343.0,574343.0
238722,1,2,10115.0,486731.0,164.0,2142.0,2397092.0,29.0,44141.0,12286.0,2928128.0,2940414.0,1283.0,101371.0,102654.0,1,72.0,71.0,1.0,3.3,2.0,0.5,0.0,0.8,0.0,145114.0,1,69342.0,128924.0,28094.0,0.0,157018.0,0.0,778.0,778.0,372252.0,302910.0
238759,1,2,18278.0,11520.0,69.0,1108.0,49940.0,119.0,0.0,19505.0,61529.0,81034.0,3586.0,427349.0,430935.0,1,192.0,111.0,1.0,10.3,4.25,1.0,5.0,0.05,2.0,636692.0,1,247542.0,18511.0,71491.0,4835.0,94837.0,0.0,46088.0,46088.0,1025159.0,777617.0
238980,1,2,42715.0,261688.0,60.0,22551.0,45793.0,259.0,359982.0,65525.0,667523.0,733048.0,957.0,5876.0,6833.0,1,37.0,647.0,1.0,5.0,3.0,0.0,0.0,2.0,0.0,160355.0,1,55975.0,1108.0,153280.0,4075.0,158463.0,0.0,15121.0,15121.0,389914.0,333939.0
239008,1,2,6364.0,52761.0,51.0,199.0,80437.0,17.0,0.0,6580.0,133249.0,139829.0,6350.0,131676.0,138026.0,1,49.0,102.0,1.0,3.18,1.0,0.97,0.59,0.62,1.0,156655.0,1,30626.0,5510.0,28724.0,0.0,34234.0,0.0,31130.0,31130.0,252645.0,222019.0
239017,1,2,442524.0,365987.0,173.0,135749.0,264146.0,454.0,64626.0,578727.0,694932.0,1273659.0,7885.0,499.0,8384.0,1,2078.0,3071.0,1.0,18.5,9.0,1.0,5.0,3.5,0.0,851270.0,1,293710.0,27847.0,817989.0,9393.0,855229.0,3848.0,128169.0,132017.0,2132226.0,1838516.0
239071,1,2,83500.0,1476288.0,42.0,2700.0,0.0,100.0,12544.0,86300.0,1488874.0,1575174.0,5523.0,10979.0,16502.0,1,200.0,19.0,1.0,6.25,1.0,1.5,0.75,3.0,0.0,93166.0,1,41808.0,13887.0,36452.0,3760.0,54099.0,0.0,29055.0,29055.0,218128.0,176320.0
239080,1,2,63414.0,469183.0,58.0,2013.0,39316.0,3.0,148668.0,65430.0,657225.0,722655.0,2000.0,70468.0,72468.0,1,105.0,691.0,1.0,6.0,1.0,1.0,0.0,4.0,0.0,80549.0,1,455.0,250.0,2000.0,134000.0,136250.0,0.0,25775.0,25775.0,243029.0,242574.0
239105,1,2,1273351.0,2583759.0,490.0,665944.0,98950.0,12588.0,64035.0,1951883.0,2747234.0,4699117.0,31265.0,530105.0,561370.0,1,7912.0,6434.0,1.0,81.57,32.05,1.0,27.51,21.01,1.0,3746293.0,2,0.0,1771430.0,5745575.0,57871.0,7574876.0,14028.0,589630.0,603658.0,11924827.0,11924827.0
239169,1,2,33594.0,10360.0,79.0,506.0,917.0,7.0,19594.0,34107.0,30950.0,65057.0,1752.0,2301493.0,2303245.0,1,5496.0,3935.0,1.0,16.8,11.0,1.0,4.8,0.0,2.0,956655.0,1,218157.0,0.0,4431857.0,0.0,4431857.0,0.0,107127.0,107127.0,5713796.0,5495639.0
239220,1,2,3305.0,48243.0,47.0,336.0,0.0,27.0,0.0,3668.0,48290.0,51958.0,1049.0,367.0,1416.0,1,26.0,0.0,1.0,2.65,2.25,0.0,0.0,0.4,4.0,69171.0,1,37736.0,1061.0,48994.0,1554.0,51609.0,0.0,0.0,0.0,158516.0,120780.0
239248,1,2,72553.0,345622.0,109.0,8456.0,76622.0,51.0,87864.0,81060.0,510217.0,591277.0,7198.0,156205.0,163403.0,1,353.0,61.0,1.0,25.0,11.5,0.5,5.5,7.5,3.0,1202402.0,1,458786.0,93458.0,46478.0,0.0,139936.0,0.0,10478.0,10478.0,1811602.0,1352816.0
239309,1,2,17509.0,30124.0,9.0,1164.0,2352.0,268.0,61426.0,18941.0,93911.0,112852.0,2447.0,4269.0,6716.0,1,34.0,148.0,1.0,3.28,2.6,0.0,0.0,0.68,0.0,159944.0,1,32888.0,26662.0,29863.0,0.0,56525.0,202.0,34961.0,35163.0,284520.0,251632.0
239318,1,2,51453.0,723766.0,94.0,3806.0,85256.0,74.0,149503.0,55333.0,958619.0,1013952.0,1464.0,49150.0,50614.0,1,166.0,234.0,1.0,7.0,4.0,0.0,1.0,2.0,0.0,269871.0,2,0.0,10811.0,508628.0,4579.0,524018.0,1308.0,23565.0,24873.0,818762.0,818762.0
239372,1,2,12318.0,48193.0,16.0,939.0,48891.0,53.0,0.0,13310.0,97100.0,110410.0,6091.0,13174.0,19265.0,1,52.0,58.0,1.0,8.0,4.0,4.0,0.0,0.0,2.0,434955.0,1,161056.0,19785.0,12636.0,3232.0,35653.0,0.0,17861.0,17861.0,649525.0,488469.0
239390,1,2,67220.0,300840.0,104.0,2726.0,14192.0,750.0,65003.0,70696.0,380139.0,450835.0,1067.0,68475.0,69542.0,1,267.0,394.0,1.0,6.85,5.0,1.0,0.0,0.85,0.0,220203.0,2,0.0,20980.0,91558.0,1000.0,113538.0,1440.0,6094.0,7534.0,341275.0,341275.0
239424,1,2,103708.0,50647.0,11.0,1475.0,0.0,1079.0,42514.0,106262.0,93172.0,199434.0,4249.0,5086.0,9335.0,1,1330.0,407.0,1.0,3.75,2.5,0.0,1.25,0.0,0.0,151129.0,1,38198.0,29962.0,40266.0,1372.0,71600.0,554.0,47789.0,48343.0,309270.0,271072.0
239442,1,2,15007.0,586193.0,131.0,5215.0,146673.0,6.0,125.0,20228.0,733122.0,753350.0,1314.0,10545.0,11859.0,1,423.0,74.0,1.0,6.25,1.0,1.25,0.0,4.0,0.0,129141.0,1,32690.0,28833.0,77799.0,7896.0,114528.0,1394.0,18951.0,20345.0,296704.0,264014.0
239460,1,2,10218.0,119275.0,87.0,785.0,55991.0,54.0,101695.0,11057.0,277048.0,288105.0,302.0,119248.0,119550.0,1,49.0,153.0,1.0,4.63,2.75,0.0,0.68,1.2,0.0,197701.0,1,47227.0,62593.0,84962.0,2015.0,149570.0,0.0,28578.0,28578.0,423076.0,375849.0
239488,1,2,12382.0,210857.0,86.0,1080.0,78845.0,68.0,200056.0,13530.0,489844.0,503374.0,8225.0,211254.0,219479.0,1,89.0,139.0,1.0,9.5,3.5,4.5,1.5,0.0,2.0,402156.0,1,108743.0,70313.0,210908.0,0.0,281221.0,0.0,36274.0,36274.0,828394.0,719651.0
239512,1,2,72725.0,0.0,11.0,1132.0,0.0,995.0,19.0,74852.0,30.0,74882.0,1677.0,15851.0,17528.0,1,102.0,140.0,1.0,7.5,2.0,1.0,0.0,4.5,0.0,161136.0,1,27105.0,5517.0,68836.0,1299.0,75652.0,120.0,38801.0,38921.0,302814.0,275709.0
239628,1,2,173580.0,194200.0,27.0,1607.0,80147.0,29.0,187390.0,175216.0,461764.0,636980.0,3004.0,31396.0,34400.0,1,284.0,521.0,1.0,8.67,2.0,0.0,1.0,5.67,0.0,146138.0,2,0.0,47188.0,135385.0,6000.0,188573.0,955.0,50694.0,51649.0,386360.0,386360.0
239716,1,2,209268.0,289972.0,58.0,4103.0,70216.0,216.0,104622.0,213587.0,464868.0,678455.0,4420.0,146390.0,150810.0,1,1140.0,1377.0,1.0,14.8,5.0,1.0,4.0,4.8,0.0,609672.0,1,122394.0,21143.0,230665.0,41609.0,293417.0,0.0,53933.0,53933.0,1079416.0,957022.0
239910,1,2,7191.0,488012.0,42.0,2341.0,0.0,13.0,1189.0,9545.0,489243.0,498788.0,516.0,8841.0,9357.0,1,0.0,24.0,1.0,3.16,1.0,0.0,0.0,2.16,0.0,66013.0,1,8032.0,702.0,39213.0,7145.0,47060.0,0.0,0.0,0.0,121105.0,113073.0
240107,1,2,63753.0,550.0,32.0,4288.0,184700.0,310.0,29800.0,68351.0,215082.0,283433.0,3821.0,271753.0,275574.0,1,1048.0,1281.0,1.0,8.0,5.5,2.5,0.0,0.0,0.0,267852.0,2,0.0,51260.0,241294.0,12972.0,305526.0,340.0,51012.0,51352.0,624730.0,624730.0
240116,1,2,10640.0,496161.0,109.0,2708.0,55909.0,46.0,29537.0,13394.0,581716.0,595110.0,4631.0,411450.0,416081.0,1,81.0,233.0,1.0,4.41,2.66,0.0,1.0,0.75,1.0,167715.0,1,64475.0,15788.0,132990.0,19480.0,168258.0,0.0,19708.0,19708.0,420156.0,355681.0
240125,1,2,20437.0,304121.0,72.0,297.0,68706.0,174.0,55.0,20908.0,372954.0,393862.0,2580.0,17980.0,20560.0,1,662.0,272.0,1.0,9.0,3.0,5.0,0.0,1.0,0.0,474602.0,1,165703.0,55585.0,181592.0,37504.0,274681.0,0.0,8110.0,8110.0,923096.0,757393.0
240170,1,2,16703.0,16958.0,103.0,1154.0,54442.0,37.0,4924.0,17894.0,76427.0,94321.0,1209.0,31215.0,32424.0,1,127.0,40.0,1.0,2.6,2.0,0.0,0.6,0.0,0.0,159508.0,1,43541.0,7540.0,65400.0,4484.0,77424.0,0.0,218.0,218.0,280691.0,237150.0
240189,1,2,419929.0,998472.0,231.0,58719.0,70349.0,6543.0,218105.0,485191.0,1287157.0,1772348.0,7551.0,224578.0,232129.0,1,6844.0,3833.0,1.0,24.5,11.5,0.0,9.0,4.0,1.0,1073114.0,2,0.0,176523.0,600062.0,1919.0,778504.0,0.0,186046.0,186046.0,2037664.0,2037664.0
240198,1,2,5165.0,4683.0,86.0,1917.0,78049.0,49.0,0.0,7131.0,82818.0,89949.0,636.0,8890.0,9526.0,1,0.0,76.0,1.0,4.0,0.0,4.0,0.0,0.0,4.0,485510.0,2,0.0,14079.0,81411.0,0.0,95490.0,0.0,686.0,686.0,581686.0,581686.0
240213,2,2,4540.0,41526.0,43.0,200.0,2689.0,0.0,16306.0,4740.0,60564.0,65304.0,7.0,11512.0,11519.0,1,34.0,34.0,1.0,0.5,0.5,0.0,0.0,0.0,,,-2,,,,,,,,,,
240268,1,2,384575.0,651097.0,224.0,20651.0,59710.0,6436.0,170915.0,411662.0,881946.0,1293608.0,37394.0,1182619.0,1220013.0,1,9695.0,17518.0,1.0,29.35,9.0,2.0,15.85,2.5,1.0,1567067.0,2,0.0,162962.0,607125.0,582.0,770669.0,0.0,313780.0,313780.0,2651516.0,2651516.0
240277,1,2,223809.0,1116974.0,227.0,24661.0,152428.0,2707.0,304590.0,251177.0,1574219.0,1825396.0,4805.0,34301.0,39106.0,1,5128.0,3463.0,1.0,29.0,13.0,10.0,0.0,6.0,3.0,1083236.0,1,33790.0,191467.0,531010.0,13774.0,736251.0,0.0,87019.0,87019.0,1940296.0,1906506.0
240329,1,2,375798.0,1100627.0,309.0,100540.0,163767.0,4324.0,191860.0,480662.0,1456563.0,1937225.0,5633.0,383045.0,388678.0,1,5596.0,2766.0,1.0,27.0,11.0,1.0,10.0,5.0,0.0,1258772.0,1,556643.0,157769.0,889231.0,0.0,1047000.0,0.0,186906.0,186906.0,3049321.0,2492678.0
240338,1,2,42871.0,280730.0,0.0,4481.0,260.0,28.0,77948.0,47380.0,358938.0,406318.0,2819.0,43458.0,46277.0,1,127.0,528.0,1.0,3.5,1.5,0.0,0.0,2.0,0.0,83735.0,1,20253.0,1506.0,96285.0,0.0,97791.0,32000.0,31000.0,63000.0,264779.0,244526.0
240365,1,2,445427.0,652641.0,225.0,18373.0,125577.0,5593.0,54688.0,469393.0,833131.0,1302524.0,8589.0,273723.0,282312.0,1,6623.0,4243.0,1.0,26.54,13.56,2.0,6.03,4.95,2.0,1232611.0,2,0.0,30147.0,704862.0,49891.0,784900.0,0.0,220966.0,220966.0,2238477.0,2238477.0
240374,1,2,184251.0,666604.0,331.0,7097.0,232905.0,1311.0,73904.0,192659.0,973744.0,1166403.0,9969.0,32772.0,42741.0,1,2640.0,848.0,1.0,19.35,8.5,1.0,4.25,5.6,0.0,768328.0,2,0.0,38980.0,394328.0,0.0,433308.0,0.0,0.0,0.0,1201636.0,1201636.0
240392,1,2,505.0,374896.0,117.0,134.0,113478.0,0.0,80938.0,639.0,569429.0,570068.0,1.0,411275.0,411276.0,1,0.0,31.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,107571.0,1,26892.0,13996.0,124137.0,227.0,138360.0,0.0,62825.0,62825.0,335648.0,308756.0
240417,1,2,136597.0,913915.0,239.0,18258.0,159354.0,861.0,160023.0,155716.0,1233531.0,1389247.0,7100.0,163412.0,170512.0,1,2465.0,2520.0,1.0,18.89,8.49,0.15,4.9,5.35,0.0,771088.0,2,0.0,77036.0,491898.0,12432.0,581366.0,13222.0,141837.0,155059.0,1507513.0,1507513.0
240426,1,2,78557.0,929489.0,203.0,8112.0,140916.0,1028.0,126452.0,87697.0,1197060.0,1284757.0,7050.0,30011.0,37061.0,1,1768.0,1884.0,1.0,13.0,4.0,5.0,0.0,4.0,0.0,469810.0,1,230702.0,105056.0,278056.0,16868.0,399980.0,410.0,63056.0,63466.0,1163958.0,933256.0
240444,1,2,5414514.0,2663392.0,1519.0,867653.0,385789.0,307840.0,311542.0,6590007.0,3362242.0,9952249.0,95754.0,6434000.0,6529754.0,1,49642.0,36067.0,1.0,319.0,113.0,52.0,77.0,77.0,13.0,17192647.0,1,383866.0,1871366.0,8002520.0,50165.0,9924051.0,89384.0,546131.0,635515.0,28136079.0,27752213.0
240453,1,2,1432389.0,1424686.0,388.0,257597.0,298278.0,49706.0,219381.0,1739692.0,1942733.0,3682425.0,30263.0,80212.0,110475.0,1,43489.0,21472.0,1.0,76.98,35.7,6.0,13.68,21.6,2.0,3499534.0,2,0.0,210734.0,3285653.0,26379.0,3522766.0,12926.0,458355.0,471281.0,7493581.0,7493581.0
240462,1,2,193861.0,803671.0,421.0,9008.0,62862.0,978.0,339495.0,203847.0,1206449.0,1410296.0,1911.0,23966.0,25877.0,1,191.0,1196.0,1.0,17.8,6.0,0.0,8.0,3.8,2.0,730269.0,2,0.0,100070.0,299653.0,12641.0,412364.0,0.0,32093.0,32093.0,1174726.0,1174726.0
240471,1,2,266905.0,856208.0,139.0,11725.0,143805.0,5.0,155402.0,278635.0,1155554.0,1434189.0,5664.0,85030.0,90694.0,1,1314.0,3534.0,1.0,18.5,5.92,0.0,6.0,6.58,0.0,625000.0,1,300747.0,153520.0,206407.0,482.0,360409.0,0.0,146385.0,146385.0,1432541.0,1131794.0
240480,1,2,409655.0,716961.0,292.0,22417.0,237637.0,7189.0,180074.0,439261.0,1134964.0,1574225.0,27688.0,135778.0,163466.0,1,3155.0,1948.0,1.0,29.05,9.85,2.0,8.75,8.45,2.0,1083694.0,2,0.0,112830.0,639399.0,108869.0,861098.0,882.0,108869.0,109751.0,2054543.0,2054543.0
